Test_Number,Unix_Test_Start_Time,Word,WPM,Error_Rate,Error_and_Backspace_Rate
831,1753406268,his,173.803681,0,0
831,1753406268,friends,249.517728,0,0
831,1753406268,to,150.707686,0,0
831,1753406268,the,225.861271,0,0
831,1753406268,feast,202.472034,0,0
831,1753406268,agreed,118.596591,0,0
831,1753406268,to,185.341859,0,0
831,1753406268,the,224.963806,0,0
831,1753406268,marriage,165.225366,0,0
832,1753406276,And,118.80745,0,0
832,1753406276,at,40.528261,0,0
832,1753406276,night,157.019021,0,0
832,1753406276,he,143.457901,0,0
832,1753406276,brought,219.425362,0,0
832,1753406276,in,199.01927,0,0
832,1753406276,his,215.715389,0,0
832,1753406276,daughter,193.764363,0,0
832,1753406276,Leah,145.997138,0,0
832,1753406276,to,130.716175,0,0
832,1753406276,him,124.713306,0,0
833,1753406284,giving,134.668043,0,0
833,1753406284,his,160.833731,0,0
833,1753406284,daughter,193.114461,0,0
833,1753406284,a,152.028268,0,0
833,1753406284,handmaid,115.077641,0,0
833,1753406284,named,138.88229,0,0
833,1753406284,Zilpah,134.192915,0,0
833,1753406284,After,119.127512,0,0
833,1753406284,Jacob,118.827615,0,0
833,1753406284,had,116.933113,0,0
833,1753406284,gone,105.231762,0,0
833,1753406284,in,189.179458,0,0
833,1753406284,to,136.132648,0,0
833,1753406284,her,174.008952,0,0
833,1753406284,according,179.998959,0,0
833,1753406284,to,150.716443,0,0
833,1753406284,custom,152.236794,0,0
833,1753406284,when,187.302258,0,0
833,1753406284,morning,154.587449,0,0
833,1753406284,had,115.693205,0,0
833,1753406284,arrived,38.410991,0.857143,1.428571
833,1753406284,he,156.125084,0,0
833,1753406284,saw,127.991516,0,0
833,1753406284,Leah,176.628083,0,0
834,1753406297,And,65.37131,0,0
834,1753406297,he,156.125742,0,0
834,1753406297,said,231.01847,0,0
834,1753406297,to,168.304765,0,0
834,1753406297,his,97.845254,0,0
834,1753406297,father,199.743391,0,0
834,1753406297,in,168.661584,0,0
834,1753406297,law,115.678297,0,0
834,1753406297,What,96.810623,0,0
834,1753406297,is,175.482652,0,0
834,1753406297,it,28.620395,0.5,1
834,1753406297,that,171.058398,0,0
834,1753406297,you,151.700388,0,0
834,1753406297,intended,168.033235,0,0
834,1753406297,to,130.485861,0,0
834,1753406297,do,24.787587,1.5,3
834,1753406297,Did,112.545176,0,0
834,1753406297,I,87.590572,0,0
834,1753406297,not,145.703348,0,0
834,1753406297,serve,108.533876,0,0
834,1753406297,you,83.025921,0,0
834,1753406297,for,106.492324,0,0
834,1753406297,Rachel,160.315006,0,0
834,1753406297,Why,93.751226,0,0
834,1753406297,have,178.014919,0,0
834,1753406297,you,155.791052,0,0
834,1753406297,deceived,153.460313,0,0
834,1753406297,me,36.182719,0.5,1
835,1753406311,Laban,92.810134,0,0
835,1753406311,responded,124.922614,0,0
835,1753406311,It,78.957406,0,0
835,1753406311,is,218.042392,0,0
835,1753406311,not,130.551414,0,0
835,1753406311,the,196.721461,0,0
835,1753406311,practice,153.478528,0,0
835,1753406311,in,149.273637,0,0
835,1753406311,this,194.246462,0,0
835,1753406311,place,187.018117,0,0
835,1753406311,to,158.28328,0,0
835,1753406311,give,161.659696,0,0
835,1753406311,the,236.172304,0,0
835,1753406311,younger,213.544633,0,0
835,1753406311,in,27.022908,1,2
835,1753406311,marriage,160.233304,0,0
835,1753406311,first,82.389378,0,0
836,1753406320,Complete,120.102481,0,0
836,1753406320,a,134.046934,0,0
836,1753406320,week,127.51432,0,0
836,1753406320,of,184.45215,0,0
836,1753406320,days,187.394147,0,0
836,1753406320,with,147.085441,0,0
836,1753406320,this,206.529381,0,0
836,1753406320,mating,152.35858,0,0
836,1753406320,And,128.081682,0,0
836,1753406320,then,181.61566,0,0
836,1753406320,I,107.354343,0,0
836,1753406320,will,122.631208,0,0
836,1753406320,give,149.858886,0,0
836,1753406320,this,250.736346,0,0
836,1753406320,one,86.523606,0,0
836,1753406320,to,124.201084,0,0
836,1753406320,you,154.934356,0,0
836,1753406320,also,157.397794,0,0
836,1753406320,for,181.490474,0,0
836,1753406320,the,226.422327,0,0
836,1753406320,service,134.90311,0,0
836,1753406320,that,166.281198,0,0
836,1753406320,you,151.837339,0,0
836,1753406320,will,124.557029,0,0
836,1753406320,provide,181.316548,0,0
836,1753406320,to,96.401927,0,0
836,1753406320,me,150.618579,0,0
836,1753406320,for,175.704268,0,0
836,1753406320,another,210.030275,0,0
836,1753406320,seven,146.984841,0,0
836,1753406320,years,196.641868,0,0
837,1753406332,He,88.452248,0,0
837,1753406332,agreed,166.659178,0,0
837,1753406332,to,166.611009,0,0
837,1753406332,his,150.884664,0,0
837,1753406332,pleading,122.190875,0,0
837,1753406332,And,125.392401,0,0
837,1753406332,after,153.104466,0,0
837,1753406332,the,226.277684,0,0
837,1753406332,week,101.904468,0,0
837,1753406332,had,132.28352,0,0
837,1753406332,passed,183.300487,0,0
837,1753406332,he,140.542355,0,0
837,1753406332,took,143.546515,0,0
837,1753406332,Rachel,88.310192,0.166667,0.333333
837,1753406332,as,165.447832,0,0
837,1753406332,a,549.71753,0,0
837,1753406332,wife,140.155171,0,0
838,1753406340,To,79.255598,0,0
838,1753406340,her,173.658784,0,0
838,1753406340,the,194.778005,0,0
838,1753406340,father,187.636065,0,0
838,1753406340,had,150.09151,0,0
838,1753406340,given,149.540706,0,0
838,1753406340,Bilhah,119.766517,0,0
838,1753406340,as,142.473156,0,0
838,1753406340,her,156.041853,0,0
838,1753406340,servant,149.72935,0,0
839,1753406345,And,31.487794,1,2
839,1753406345,having,179.094298,0,0
839,1753406345,at,177.390204,0,0
839,1753406345,last,25.97725,1.25,2.5
839,1753406345,obtained,169.293457,0,0
839,1753406345,the,224.362478,0,0
839,1753406345,marriage,112.155711,0,0
839,1753406345,he,142.331973,0,0
839,1753406345,desired,171.946279,0,0
839,1753406345,he,157.802889,0,0
839,1753406345,preferred,168.690768,0,0
839,1753406345,the,265.044086,0,0
839,1753406345,love,166.888,0,0
839,1753406345,of,79.007824,0,0
839,1753406345,the,165.768336,0,0
839,1753406345,latter,38.788063,1,1.333333
839,1753406345,before,174.433437,0,0
839,1753406345,the,225.203836,0,0
839,1753406345,former,132.329917,0,0
839,1753406345,and,250.930158,0,0
839,1753406345,he,159.649846,0,0
839,1753406345,served,150.070646,0,0
839,1753406345,with,161.763034,0,0
839,1753406345,him,132.483282,0,0
839,1753406345,another,201.784862,0,0
839,1753406345,seven,149.917514,0,0
839,1753406345,years,219.952306,0,0
840,1753406361,But,96.044193,0,0
840,1753406361,the,234.818405,0,0
840,1753406361,Lord,128.19325,0,0
840,1753406361,seeing,164.317014,0,0
840,1753406361,that,170.133838,0,0
840,1753406361,he,150.202056,0,0
840,1753406361,despised,86.827127,0,0
840,1753406361,Leah,115.302985,0,0
840,1753406361,opened,123.589852,0,0
840,1753406361,her,140.419984,0,0
840,1753406361,womb,109.173953,0,0
840,1753406361,but,160.50242,0,0
840,1753406361,her,155.70045,0,0
840,1753406361,sister,140.829742,0,0
840,1753406361,remained,134.823365,0,0
840,1753406361,barren,121.407814,0,0
841,1753406370,Having,132.514397,0,0
841,1753406370,conceived,160.974438,0,0
841,1753406370,she,183.159211,0,0
841,1753406370,gave,50.815075,0.5,1
841,1753406370,birth,144.748587,0,0
841,1753406370,to,160.487833,0,0
841,1753406370,a,171.441131,0,0
841,1753406370,son,166.555002,0,0
841,1753406370,and,215.536867,0,0
841,1753406370,she,213.931209,0,0
841,1753406370,called,144.684048,0,0
841,1753406370,his,135.770983,0,0
841,1753406370,name,163.245912,0,0
841,1753406370,Reuben,152.637296,0,0
841,1753406370,saying,94.642264,0.166667,0.333333
841,1753406370,The,98.344804,0,0
841,1753406370,Lord,148.984324,0,0
841,1753406370,saw,124.786172,0,0
841,1753406370,my,105.807247,0,0
841,1753406370,humiliation,100.715423,0.090909,0.181818
841,1753406370,now,128.72126,0,0
841,1753406370,my,142.920095,0,0
841,1753406370,husband,68.170063,0.285714,0.571429
841,1753406370,will,124.959212,0,0
841,1753406370,love,143.318315,0,0
841,1753406370,me,136.454126,0,0
842,1753325422,And,106.125302,0.000000,0.000000
842,1753325422,now,137.860764,0.000000,0.000000
842,1753325422,O,64.575577,0.000000,0.000000
842,1753325422,Israel,149.249300,0.000000,0.000000
842,1753325422,listen,167.969534,0.000000,0.000000
842,1753325422,to,108.012479,0.000000,0.000000
842,1753325422,the,192.954606,0.000000,0.000000
842,1753325422,precepts,140.194243,0.000000,0.000000
842,1753325422,and,194.449068,0.000000,0.000000
842,1753325422,judgments,157.897580,0.000000,0.000000
842,1753325422,which,192.786463,0.000000,0.000000
842,1753325422,I,76.135050,0.000000,0.000000
842,1753325422,am,104.914491,0.000000,0.000000
842,1753325422,teaching,197.497841,0.000000,0.000000
842,1753325422,to,171.977855,0.000000,0.000000
842,1753325422,you,44.236619,0.333333,0.666667
842,1753325422,so,157.007793,0.000000,0.000000
842,1753325422,that,186.906101,0.000000,0.000000
842,1753325422,by,120.215451,0.000000,0.000000
842,1753325422,doing,217.082645,0.000000,0.000000
842,1753325422,these,202.809273,0.000000,0.000000
842,1753325422,you,180.106197,0.000000,0.000000
842,1753325422,may,179.860967,0.000000,0.000000
842,1753325422,live,188.543861,0.000000,0.000000
842,1753325422,and,281.338861,0.000000,0.000000
842,1753325422,you,168.246460,0.000000,0.000000
842,1753325422,may,156.541326,0.000000,0.000000
842,1753325422,enter,202.708984,0.000000,0.000000
842,1753325422,and,71.937242,0.000000,0.000000
842,1753325422,possess,45.012746,0.571429,1.142857
842,1753325422,the,229.257565,0.000000,0.000000
842,1753325422,land,186.891485,0.000000,0.000000
842,1753325422,which,41.315550,1.000000,1.400000
842,1753325422,the,210.271908,0.000000,0.000000
842,1753325422,Lord,145.744798,0.000000,0.000000
842,1753325422,the,210.106693,0.000000,0.000000
842,1753325422,God,120.957755,0.000000,0.000000
842,1753325422,of,185.774358,0.000000,0.000000
842,1753325422,your,195.732122,0.000000,0.000000
842,1753325422,fathers,167.896971,0.000000,0.000000
842,1753325422,will,129.094371,0.000000,0.000000
842,1753325422,give,168.082418,0.000000,0.000000
842,1753325422,to,129.359165,0.000000,0.000000
842,1753325422,you,150.491878,0.000000,0.000000
843,1753325447,You,76.466620,0.000000,0.000000
843,1753325447,shall,146.055603,0.000000,0.000000
843,1753325447,not,159.430244,0.000000,0.000000
843,1753325447,add,134.159118,0.000000,0.000000
843,1753325447,to,156.343115,0.000000,0.000000
843,1753325447,the,209.989548,0.000000,0.000000
843,1753325447,word,176.641307,0.000000,0.000000
843,1753325447,which,173.245422,0.000000,0.000000
843,1753325447,I,138.976716,0.000000,0.000000
843,1753325447,speak,191.213612,0.000000,0.000000
843,1753325447,to,169.773597,0.000000,0.000000
843,1753325447,you,156.996675,0.000000,0.000000
843,1753325447,neither,204.055805,0.000000,0.000000
843,1753325447,shall,136.510069,0.000000,0.000000
843,1753325447,you,179.376330,0.000000,0.000000
843,1753325447,take,186.366933,0.000000,0.000000
843,1753325447,away,189.694952,0.000000,0.000000
843,1753325447,from,174.754401,0.000000,0.000000
843,1753325447,it,240.762067,0.000000,0.000000
843,1753325447,Preserve,135.857397,0.000000,0.000000
843,1753325447,the,226.713015,0.000000,0.000000
843,1753325447,commandments,158.183361,0.000000,0.000000
843,1753325447,of,152.100816,0.000000,0.000000
843,1753325447,the,204.536152,0.000000,0.000000
843,1753325447,Lord,142.897591,0.000000,0.000000
843,1753325447,your,185.886332,0.000000,0.000000
843,1753325447,God,126.172769,0.000000,0.000000
843,1753325447,which,93.868428,0.000000,0.000000
843,1753325447,I,104.674111,0.000000,0.000000
843,1753325447,am,154.528737,0.000000,0.000000
843,1753325447,teaching,197.936066,0.000000,0.000000
843,1753325447,to,131.432998,0.000000,0.000000
843,1753325447,you,183.735566,0.000000,0.000000
844,1753325494,Your,114.291480,0.000000,0.000000
844,1753325494,eyes,134.237725,0.000000,0.000000
844,1753325494,have,177.124671,0.000000,0.000000
844,1753325494,seen,125.448244,0.000000,0.000000
844,1753325494,all,139.950247,0.000000,0.000000
844,1753325494,that,168.306048,0.000000,0.000000
844,1753325494,the,208.838095,0.000000,0.000000
844,1753325494,Lord,135.833238,0.000000,0.000000
844,1753325494,has,158.001237,0.000000,0.000000
844,1753325494,done,167.642251,0.000000,0.000000
844,1753325494,against,197.207295,0.000000,0.000000
844,1753325494,Baal,98.799581,0.000000,0.000000
844,1753325494,peor,96.938497,0.000000,0.000000
844,1753325494,in,154.166832,0.000000,0.000000
844,1753325494,what,152.227429,0.000000,0.000000
844,1753325494,manner,133.527229,0.000000,0.000000
844,1753325494,he,139.832789,0.000000,0.000000
844,1753325494,has,90.206010,0.000000,0.000000
844,1753325494,crushed,144.441329,0.000000,0.000000
844,1753325494,all,139.698405,0.000000,0.000000
844,1753325494,of,118.047054,0.000000,0.000000
844,1753325494,his,157.166346,0.000000,0.000000
844,1753325494,worshippers,110.319893,0.000000,0.000000
844,1753325494,from,168.416803,0.000000,0.000000
844,1753325494,among,167.745847,0.000000,0.000000
844,1753325494,you,234.647270,0.000000,0.000000
845,1753325520,But,115.072161,0.000000,0.000000
845,1753325520,you,125.937863,0.000000,0.000000
845,1753325520,who,179.501364,0.000000,0.000000
845,1753325520,adhere,124.430304,0.000000,0.000000
845,1753325520,to,153.004901,0.000000,0.000000
845,1753325520,the,157.302446,0.000000,0.000000
845,1753325520,Lord,147.788330,0.000000,0.000000
845,1753325520,your,188.410570,0.000000,0.000000
845,1753325520,God,125.395540,0.000000,0.000000
845,1753325520,are,168.496810,0.000000,0.000000
845,1753325520,all,40.871836,0.666667,1.333333
845,1753325520,still,120.598422,0.000000,0.000000
845,1753325520,alive,168.302426,0.000000,0.000000
845,1753325520,to,153.201686,0.000000,0.000000
845,1753325520,the,232.080427,0.000000,0.000000
845,1753325520,present,197.865826,0.000000,0.000000
845,1753325520,day,157.681486,0.000000,0.000000
846,1753325461,And,111.029308,0.000000,0.000000
846,1753325461,now,147.699062,0.000000,0.000000
846,1753325461,O,70.084205,0.000000,0.000000
846,1753325461,Israel,136.733052,0.000000,0.000000
846,1753325461,listen,168.314494,0.000000,0.000000
846,1753325461,to,139.356725,0.000000,0.000000
846,1753325461,the,217.103934,0.000000,0.000000
846,1753325461,precepts,122.091699,0.000000,0.000000
846,1753325461,and,216.434387,0.000000,0.000000
846,1753325461,judgments,139.658462,0.000000,0.000000
846,1753325461,which,177.278713,0.000000,0.000000
846,1753325461,I,138.548165,0.000000,0.000000
846,1753325461,am,131.824208,0.000000,0.000000
846,1753325461,teaching,202.473100,0.000000,0.000000
846,1753325461,to,170.391000,0.000000,0.000000
846,1753325461,you,148.057894,0.000000,0.000000
846,1753325461,so,140.087685,0.000000,0.000000
846,1753325461,that,166.937651,0.000000,0.000000
846,1753325461,by,152.157722,0.000000,0.000000
846,1753325461,doing,191.814954,0.000000,0.000000
846,1753325461,these,199.994090,0.000000,0.000000
846,1753325461,you,49.614634,0.000000,0.000000
846,1753325461,may,81.139576,0.000000,0.000000
846,1753325461,live,153.926641,0.000000,0.000000
846,1753325461,and,279.950648,0.000000,0.000000
846,1753325461,you,168.101303,0.000000,0.000000
846,1753325461,may,168.168907,0.000000,0.000000
846,1753325461,enter,202.364158,0.000000,0.000000
846,1753325461,and,190.588244,0.000000,0.000000
846,1753325461,possess,147.382890,0.000000,0.000000
846,1753325461,the,152.417217,0.000000,0.000000
846,1753325461,land,187.339233,0.000000,0.000000
846,1753325461,which,191.314993,0.000000,0.000000
846,1753325461,the,196.771657,0.000000,0.000000
846,1753325461,Lord,140.459371,0.000000,0.000000
846,1753325461,the,233.744376,0.000000,0.000000
846,1753325461,God,125.274633,0.000000,0.000000
846,1753325461,of,217.982948,0.000000,0.000000
846,1753325461,your,236.782526,0.000000,0.000000
846,1753325461,fathers,147.014794,0.000000,0.000000
846,1753325461,will,78.673978,0.000000,0.000000
846,1753325461,give,116.193045,0.000000,0.000000
846,1753325461,to,136.475160,0.000000,0.000000
846,1753325461,you,168.670293,0.000000,0.000000
847,1753325481,You,106.508439,0.000000,0.000000
847,1753325481,shall,62.961322,0.000000,0.000000
847,1753325481,not,156.364635,0.000000,0.000000
847,1753325481,add,127.876718,0.000000,0.000000
847,1753325481,to,139.961522,0.000000,0.000000
847,1753325481,the,214.736551,0.000000,0.000000
847,1753325481,word,187.646785,0.000000,0.000000
847,1753325481,which,161.211679,0.000000,0.000000
847,1753325481,I,104.907598,0.000000,0.000000
847,1753325481,speak,194.325711,0.000000,0.000000
847,1753325481,to,76.584911,0.000000,0.000000
847,1753325481,you,132.858104,0.000000,0.000000
847,1753325481,neither,211.838547,0.000000,0.000000
847,1753325481,shall,150.399879,0.000000,0.000000
847,1753325481,you,157.491670,0.000000,0.000000
847,1753325481,take,188.739093,0.000000,0.000000
847,1753325481,away,152.963629,0.000000,0.000000
847,1753325481,from,166.881186,0.000000,0.000000
847,1753325481,it,185.946170,0.000000,0.000000
847,1753325481,Preserve,143.240012,0.000000,0.000000
847,1753325481,the,212.794675,0.000000,0.000000
847,1753325481,commandments,130.912777,0.000000,0.000000
847,1753325481,of,143.625331,0.000000,0.000000
847,1753325481,the,210.543333,0.000000,0.000000
847,1753325481,Lord,153.393176,0.000000,0.000000
847,1753325481,your,177.467870,0.000000,0.000000
847,1753325481,God,121.475653,0.000000,0.000000
847,1753325481,which,175.098200,0.000000,0.000000
847,1753325481,I,93.255408,0.000000,0.000000
847,1753325481,am,152.547940,0.000000,0.000000
847,1753325481,teaching,212.023380,0.000000,0.000000
847,1753325481,to,139.286582,0.000000,0.000000
847,1753325481,you,167.545117,0.000000,0.000000
848,1753325529,Your,135.111375,0.000000,0.000000
848,1753325529,eyes,167.541134,0.000000,0.000000
848,1753325529,have,176.834791,0.000000,0.000000
848,1753325529,seen,140.513150,0.000000,0.000000
848,1753325529,all,147.914457,0.000000,0.000000
848,1753325529,that,179.784758,0.000000,0.000000
848,1753325529,the,209.078848,0.000000,0.000000
848,1753325529,Lord,153.284964,0.000000,0.000000
848,1753325529,has,157.456339,0.000000,0.000000
848,1753325529,done,187.661525,0.000000,0.000000
848,1753325529,against,183.996068,0.000000,0.000000
848,1753325529,Baal,108.395405,0.000000,0.000000
848,1753325529,peor,129.425812,0.000000,0.000000
848,1753325529,in,172.071496,0.000000,0.000000
848,1753325529,what,152.972404,0.000000,0.000000
848,1753325529,manner,112.004852,0.000000,0.000000
848,1753325529,he,119.429082,0.000000,0.000000
848,1753325529,has,127.747351,0.000000,0.000000
848,1753325529,crushed,195.513444,0.000000,0.000000
848,1753325529,all,157.382299,0.000000,0.000000
848,1753325529,of,186.033547,0.000000,0.000000
848,1753325529,his,101.796662,0.000000,0.000000
848,1753325529,worshippers,71.332431,0.181818,0.363636
848,1753325529,from,176.417899,0.000000,0.000000
848,1753325529,among,105.011417,0.000000,0.000000
848,1753325529,you,180.553770,0.000000,0.000000
849,1753325545,But,105.413144,0.000000,0.000000
849,1753325545,you,157.695934,0.000000,0.000000
849,1753325545,who,179.011150,0.000000,0.000000
849,1753325545,adhere,145.098571,0.000000,0.000000
849,1753325545,to,140.126918,0.000000,0.000000
849,1753325545,the,194.213661,0.000000,0.000000
